0.393307671,0.95304243
0.484304514,0.229752248
0.158545364,0.807412126
0.315296763,0.786818957
0.705645022,0.806382641
0.186742176,0.355683611
0.531004102,0.994981202
0.152315925,0.984383715
0.405115362,0.445326823
0.792835753,0.05509215
0.935059419,0.926863469
0.728298311,0.604679463
0.732908438,0.928964856
0.133702076,0.773817302
0.898707998,0.586935451
0.738626995,0.554241471
0.499471058,0.583183011
0.216651867,0.38582586
0.169116295,0.731066543
0.833929135,0.310821205
0.655064206,0.164590729
0.662612529,0.058354191
0.150271268,0.468340221
0.117769337,0.430289205
0.832570618,0.149163365
0.651775397,0.337198616
0.1819631,0.568897166
0.545505834,0.819693123
0.271696601,0.125270645
0.779820683,0.783490813
0.150946082,0.909599271
0.418940252,0.756364681
0.911017597,0.678519783
0.102924515,0.701255695
0.67761527,0.159896243
0.118545604,0.996449552
0.111350875,0.996507832
0.642626691,0.292237209
0.045855109,0.903584453
0.507545586,0.92661405
0.343051905,0.556542815
0.959072908,0.780249576
0.999466125,0.613896734
0.552912781,0.601443876
0.301499282,0.401820259
0.462822098,0.180882351
0.38526029,0.892018706
0.243249882,0.484984624
0.16362975,0.68119461
0.634976112,0.210716541
0.416373349,0.726875822
0.545770046,0.663981188
0.633500639,0.403735762
0.412075427,0.546785503
0.462971834,0.581793489
0.822915522,0.186162399
0.936574339,0.772811309
0.211783047,0.85545079
0.155430854,0.675582263
0.894572625,0.372602654
0.880070981,0.814458304
0.86825836,0.120812736
0.202994625,0.790674313
0.165305841,0.098831242
0.282346124,0.801066731
0.306502727,0.841072169
0.792054424,0.858779347
0.264644112,0.163704524
0.105130136,0.254025331
0.556027477,0.112620804
0.119542987,0.736067006
0.302080906,0.629108371
0.186703662,0.237965714
0.98966829,0.333865294
0.624108502,0.435137516
0.276121566,0.09722324
0.567472922,0.718416769
0.183724388,0.74332722
0.315813848,0.032686087
0.896392073,0.826783926
0.6939482,0.03591956
0.789137863,0.805515802
0.260042719,0.120604191
0.313722111,0.839237851
0.225917696,0.978751365
0.822446146,0.640159774
0.165124789,0.831429254
0.938577345,0.322516077
0.550801342,0.33601936
0.065253247,0.120930175
0.39975031,0.258171525
0.209603755,0.155090981
0.837320445,0.015857337
0.822135187,0.997511655
0.750424248,0.085460725
0.254747654,0.700899047
0.037926448,0.531066171
0.294357457,0.357825088
0.457223529,0.436458561
0.248924434,0.2072788
0.406083967,0.700917249
0.493848104,0.072022915
0.862224978,0.776216703
0.056397859,0.827123237
0.46821899,0.922327202
0.913470522,0.874367025
0.943918936,0.395561853
0.367461428,0.643792606
0.824543984,0.376922578
0.085380702,0.355104172
0.841920513,0.234770132
0.341380056,0.01143051
0.6513026,0.035392833
0.824952141,0.115014789
0.273282271,0.472093412
0.712682194,0.025845414
0.726056497,0.932878041
0.907167267,0.233534542
0.752433878,0.271289342
0.709707179,0.286098359
0.779654404,0.078855858
0.654685238,0.344653119
0.496430491,0.7945507
0.973721603,0.071710691
0.931409839,0.668979035
0.743384035,0.603067006
0.791904298,0.910812285
0.408897837,0.565908613
0.055071431,0.528309856
0.167197627,0.926287693
0.37020258,0.42792669
0.730388202,0.716537605
0.821747614,0.606525811
0.623429564,0.679892616
0.107497575,0.240989817
0.93738411,0.180203629
0.882462193,0.188012891
0.873683372,0.192141367
0.211172776,0.013959793
0.389267704,0.35394797
0.752836111,0.792479787
0.349206091,0.849787493
0.743070223,0.644367905
0.248588933,0.459478593
0.668095899,0.497606911
0.68372789,0.032544446
0.84524987,0.832104618
0.406608937,0.174782
0.477979658,0.057312863
0.742676771,0.914788104
0.133650399,0.14158955
0.35197313,0.60164729
0.25411335,0.77139804
0.402191122,0.660918707
0.456931231,0.402294208
0.479720312,0.084875434
0.108136015,0.90133238
0.267795899,0.717257855
0.76518942,0.16659533
0.339289189,0.3653261
0.91357145,0.042409297
0.224046098,0.135798322
0.201772019,0.513857701
0.150395197,0.762592937
0.57865613,0.963631541
0.802665259,0.702080489
0.916765282,0.405137741
0.033792642,0.972711662
0.843175978,0.469306521
0.748157532,0.210352409
0.507326665,0.307314355
0.23948194,0.371175485
0.2772285,0.660876396
0.193761585,0.441027775
0.416045135,0.487903956
0.493280154,0.814943788
0.595096677,0.679632123
0.277300973,0.872299656
0.799888284,0.652527611
0.015231683,0.74988239
0.574882289,0.655730689
0.617237162,0.824157107
0.094180469,0.707063857
0.130485225,0.462563431
0.67510451,0.514969701
0.603955324,0.179316388
0.725343615,0.72359537
0.769032693,0.694699065
0.196456817,0.95614551
0.992531064,0.443897257
0.71347613,0.885607463
0.288447566,0.586964498
0.557450549,0.053137479
0.169430532,0.6243512
0.335903777,0.489440043
0.987982248,0.816071198
0.965643165,0.869325854
0.430504105,0.170714148
0.612315245,0.679781829
0.704164353,0.973860919
0.539001923,0.734579666
0.390476578,0.736494404
0.425473997,0.787393902
0.017974086,0.522716677
0.793102211,0.866398272
0.506697331,0.340239939
0.663653755,0.831952981
0.800424712,0.125355744
0.944232427,0.78352663
0.249088417,0.547499732
0.624385246,0.465226944
0.511442547,0.063903193
0.466197858,0.899160216
0.771628618,0.332260934
0.594548051,0.711823872
0.27686456,0.815093192
0.550114149,0.684536954
0.097245558,0.156134556
0.470878685,0.816469995
0.51744493,0.822028368
0.208824703,0.811754619
0.798408841,0.174799975
0.517936111,0.324326546
0.945334818,0.060602457
0.509560958,0.842400766
0.60860553,0.191492741
0.535831729,0.751342714
0.933265606,0.355834771
0.520691033,0.761825422
0.212700733,0.507958668
0.129994095,0.894970646
0.261008497,0.285551825
0.814957774,0.165310608
0.366689122,0.812928671
0.893529771,0.972045014
0.191695129,0.92518934
0.278783453,0.418655434
0.46653475,0.460122804
0.008682093,0.060814141
0.025767354,0.346163683
0.423687606,0.98530172
0.862022929,0.79641483
0.439845066,0.864276046
0.079082791,0.309837155
0.285034372,0.618664737
0.355550643,0.849308401
0.776183327,0.320558567
0.915521101,0.014077586
0.103961664,0.776437495
0.223138488,0.242934842
0.959934105,0.131156078
0.31458703,0.407707105
0.602571835,0.485376149
0.810952033,0.266040188
0.245672003,0.987482957
0.765336421,0.843499664
0.874905998,0.606005361
0.925125672,0.387197052
0.862516846,0.096540935
0.234664389,0.060181359
0.652069476,0.212766447
0.20281293,0.783992667
0.634658558,0.106065431
0.852995852,0.634304692
0.010677278,0.973573557
0.962998451,0.835748668
0.940180947,0.107248468
0.942021716,0.911537874
0.906688905,0.540740117
0.068552611,0.007741475
0.291765362,0.462203578
0.109941269,0.124805184
0.919394683,0.717249811
0.649660686,0.722819573
0.896063943,0.757626927
0.247373899,0.078478677
0.943863239,0.617977867
0.123658292,0.399318101
0.016774108,0.388837162
0.193013677,0.575138906
0.854220142,0.536968771
0.912138534,0.845620744
0.473530055,0.6357795
0.439343091,0.642695387
0.98273821,0.417550804
0.005442817,0.272911291
0.70110423,0.923104153
0.595099273,0.571472135
0.892320648,0.547339051
0.887228983,0.53603915
0.440256935,0.620713912
0.498283802,0.986435796
0.448702183,0.363066431
0.925621722,0.999645475
0.441186001,0.316217025
0.185595321,0.685653109
0.332205105,0.4545951
0.2151122,0.1133295
0.659760035,0.696427346
0.01229862,0.062248166
0.599859901,0.053755768
